x,y,vx,vx,Paddle.y
943,138,-2,2,140
941,140,-2,2,140
939,142,-2,2,140
937,144,-2,2,140
935,146,-2,2,140
933,148,-2,2,140
931,150,-2,2,140
929,152,-2,2,140
927,154,-2,2,140
925,156,-2,2,140
923,158,-2,2,140
921,160,-2,2,140
919,162,-2,2,140
917,164,-2,2,140
915,166,-2,2,140
913,168,-2,2,140
911,170,-2,2,140
909,172,-2,2,140
907,174,-2,2,140
905,176,-2,2,140
903,178,-2,2,140
901,180,-2,2,140
899,182,-2,2,140
897,184,-2,2,140
895,186,-2,2,140
893,188,-2,2,140
891,190,-2,2,140
889,192,-2,2,140
887,194,-2,2,140
885,196,-2,2,140
883,198,-2,2,140
881,200,-2,2,140
879,202,-2,2,140
877,204,-2,2,140
875,206,-2,2,140
873,208,-2,2,140
871,210,-2,2,140
869,212,-2,2,140
867,214,-2,2,140
865,216,-2,2,140
863,218,-2,2,140
861,220,-2,2,140
859,222,-2,2,140
857,224,-2,2,140
855,226,-2,2,140
853,228,-2,2,140
851,230,-2,2,140
849,232,-2,2,140
847,234,-2,2,140
845,236,-2,2,140
843,238,-2,2,140
841,240,-2,2,140
839,242,-2,2,140
837,244,-2,2,140
835,246,-2,2,140
833,248,-2,2,140
831,250,-2,2,144
829,252,-2,2,144
827,254,-2,2,144
825,256,-2,2,149
823,258,-2,2,159
821,260,-2,2,169
819,262,-2,2,169
817,264,-2,2,169
815,266,-2,2,177
813,268,-2,2,177
811,270,-2,2,185
809,272,-2,2,185
807,274,-2,2,185
805,276,-2,2,191
803,278,-2,2,191
801,280,-2,2,197
799,282,-2,2,197
797,284,-2,2,197
795,286,-2,2,201
793,288,-2,2,201
791,290,-2,2,201
789,292,-2,2,205
787,294,-2,2,211
785,296,-2,2,217
783,298,-2,2,217
781,300,-2,2,217
779,302,-2,2,223
777,304,-2,2,223
775,306,-2,2,228
773,308,-2,2,228
771,310,-2,2,228
769,312,-2,2,231
767,314,-2,2,231
765,316,-2,2,234
763,318,-2,2,234
761,320,-2,2,234
759,322,-2,2,235
757,324,-2,2,235
755,326,-2,2,235
753,328,-2,2,238
751,330,-2,2,238
749,332,-2,2,240
747,334,-2,2,243
745,336,-2,2,243
743,338,-2,2,247
741,340,-2,2,247
739,342,-2,2,247
737,344,-2,2,248
735,346,-2,2,248
733,348,-2,2,248
731,350,-2,2,251
729,352,-2,2,251
727,354,-2,2,255
725,356,-2,2,255
723,358,-2,2,255
721,360,-2,2,258
719,362,-2,2,258
717,364,-2,2,263
715,366,-2,2,263
713,368,-2,2,263
711,370,-2,2,266
709,372,-2,2,271
707,374,-2,2,271
705,376,-2,2,271
703,378,-2,2,274
701,380,-2,2,274
699,382,-2,2,274
697,384,-2,2,277
695,386,-2,2,277
693,388,-2,2,281
691,390,-2,2,281
689,392,-2,2,281
687,394,-2,2,284
685,396,-2,2,284
683,398,-2,2,287
681,400,-2,2,287
679,402,-2,2,287
677,404,-2,2,290
675,406,-2,2,290
673,408,-2,2,294
671,410,-2,2,294
669,412,-2,2,294
667,414,-2,2,299
665,416,-2,2,299
663,418,-2,2,302
661,420,-2,2,302
659,422,-2,2,302
657,424,-2,2,306
655,426,-2,2,306
653,428,-2,2,306
651,430,-2,2,309
649,432,-2,2,309
647,434,-2,2,312
645,436,-2,2,312
643,438,-2,2,312
641,440,-2,2,316
639,442,-2,2,316
637,444,-2,2,318
635,446,-2,2,318
633,448,-2,2,318
631,450,-2,2,321
629,452,-2,2,321
627,454,-2,2,321
625,456,-2,2,323
623,458,-2,2,323
621,460,-2,2,326
619,462,-2,2,326
617,464,-2,2,326
615,466,-2,2,326
613,468,-2,2,326
611,470,-2,2,326
609,472,-2,2,327
607,474,-2,2,329
605,476,-2,2,329
603,478,-2,2,329
601,480,-2,2,329
599,482,-2,2,329
597,484,-2,2,331
595,486,-2,2,331
593,488,-2,2,331
591,490,-2,2,331
589,492,-2,2,331
587,494,-2,2,331
585,496,-2,2,331
583,498,-2,2,331
581,500,-2,2,331
579,502,-2,2,331
577,504,-2,2,331
575,506,-2,2,331
573,508,-2,2,331
571,510,-2,2,331
569,512,-2,2,331
567,514,-2,2,331
565,516,-2,2,331
563,518,-2,2,331
561,520,-2,2,331
559,522,-2,2,331
557,524,-2,2,331
555,526,-2,2,331
553,528,-2,2,331
551,530,-2,2,331
549,532,-2,2,331
547,534,-2,2,331
545,536,-2,2,331
543,538,-2,2,331
541,540,-2,2,331
539,542,-2,2,331
537,544,-2,2,331
535,546,-2,2,331
533,548,-2,2,331
531,550,-2,2,331
529,552,-2,2,331
527,554,-2,2,331
525,556,-2,2,331
523,558,-2,2,331
521,560,-2,2,331
519,562,-2,2,331
517,564,-2,2,331
515,562,-2,-2,331
513,560,-2,-2,331
511,558,-2,-2,331
509,556,-2,-2,331
507,554,-2,-2,331
505,552,-2,-2,331
503,550,-2,-2,331
501,548,-2,-2,331
499,546,-2,-2,331
497,544,-2,-2,331
495,542,-2,-2,331
493,540,-2,-2,331
491,538,-2,-2,331
489,536,-2,-2,331
487,534,-2,-2,331
485,532,-2,-2,331
483,530,-2,-2,331
481,528,-2,-2,331
479,526,-2,-2,331
477,524,-2,-2,331
475,522,-2,-2,331
473,520,-2,-2,331
471,518,-2,-2,331
469,516,-2,-2,331
467,514,-2,-2,331
465,512,-2,-2,331
463,510,-2,-2,331
461,508,-2,-2,331
459,506,-2,-2,331
457,504,-2,-2,331
455,502,-2,-2,331
453,500,-2,-2,331
451,498,-2,-2,331
449,496,-2,-2,331
447,494,-2,-2,331
445,492,-2,-2,331
443,490,-2,-2,331
441,488,-2,-2,331
439,486,-2,-2,331
437,484,-2,-2,331
435,482,-2,-2,331
433,480,-2,-2,331
431,478,-2,-2,331
429,476,-2,-2,331
427,474,-2,-2,331
425,472,-2,-2,331
423,470,-2,-2,331
421,468,-2,-2,331
419,466,-2,-2,331
417,464,-2,-2,331
415,462,-2,-2,331
413,460,-2,-2,331
411,458,-2,-2,331
409,456,-2,-2,331
407,454,-2,-2,331
405,452,-2,-2,331
403,450,-2,-2,331
401,448,-2,-2,331
399,446,-2,-2,331
397,444,-2,-2,331
395,442,-2,-2,331
393,440,-2,-2,331
391,438,-2,-2,331
389,436,-2,-2,331
387,434,-2,-2,331
385,432,-2,-2,331
383,430,-2,-2,331
381,428,-2,-2,331
379,426,-2,-2,331
377,424,-2,-2,331
375,422,-2,-2,331
373,420,-2,-2,331
371,418,-2,-2,331
369,416,-2,-2,331
367,414,-2,-2,331
365,412,-2,-2,331
363,410,-2,-2,331
361,408,-2,-2,331
359,406,-2,-2,331
357,404,-2,-2,331
355,402,-2,-2,331
353,400,-2,-2,331
351,398,-2,-2,331
349,396,-2,-2,331
347,394,-2,-2,331
345,392,-2,-2,331
343,390,-2,-2,331
341,388,-2,-2,331
339,386,-2,-2,331
337,384,-2,-2,331
335,382,-2,-2,331
333,380,-2,-2,331
331,378,-2,-2,331
329,376,-2,-2,331
327,374,-2,-2,331
325,372,-2,-2,331
323,370,-2,-2,331
321,368,-2,-2,331
319,366,-2,-2,331
317,364,-2,-2,331
315,362,-2,-2,331
313,360,-2,-2,331
311,358,-2,-2,331
309,356,-2,-2,331
307,354,-2,-2,331
305,352,-2,-2,331
303,350,-2,-2,331
301,348,-2,-2,331
299,346,-2,-2,331
297,344,-2,-2,331
295,342,-2,-2,331
293,340,-2,-2,331
291,338,-2,-2,331
289,336,-2,-2,331
287,334,-2,-2,331
285,332,-2,-2,331
283,330,-2,-2,331
281,328,-2,-2,331
279,326,-2,-2,331
277,324,-2,-2,331
275,322,-2,-2,331
273,320,-2,-2,331
271,318,-2,-2,331
269,316,-2,-2,331
267,314,-2,-2,331
265,312,-2,-2,331
263,310,-2,-2,331
261,308,-2,-2,331
259,306,-2,-2,331
257,304,-2,-2,331
255,302,-2,-2,331
253,300,-2,-2,331
251,298,-2,-2,331
249,296,-2,-2,331
247,294,-2,-2,331
245,292,-2,-2,331
243,290,-2,-2,331
241,288,-2,-2,331
239,286,-2,-2,331
237,284,-2,-2,331
235,282,-2,-2,331
233,280,-2,-2,331
231,278,-2,-2,331
229,276,-2,-2,331
227,274,-2,-2,331
225,272,-2,-2,331
223,270,-2,-2,331
221,268,-2,-2,331
219,266,-2,-2,331
217,264,-2,-2,331
215,262,-2,-2,331
213,260,-2,-2,331
211,258,-2,-2,331
209,256,-2,-2,331
207,254,-2,-2,331
205,252,-2,-2,331
203,250,-2,-2,331
201,248,-2,-2,331
199,246,-2,-2,331
197,244,-2,-2,331
195,242,-2,-2,331
193,240,-2,-2,331
191,238,-2,-2,331
189,236,-2,-2,331
187,234,-2,-2,331
185,232,-2,-2,331
183,230,-2,-2,331
181,228,-2,-2,331
179,226,-2,-2,331
177,224,-2,-2,331
175,222,-2,-2,331
173,220,-2,-2,331
171,218,-2,-2,331
169,216,-2,-2,331
167,214,-2,-2,331
165,212,-2,-2,331
163,210,-2,-2,331
161,208,-2,-2,331
159,206,-2,-2,331
157,204,-2,-2,331
155,202,-2,-2,331
153,200,-2,-2,331
151,198,-2,-2,331
149,196,-2,-2,331
147,194,-2,-2,331
145,192,-2,-2,331
143,190,-2,-2,331
141,188,-2,-2,331
139,186,-2,-2,331
137,184,-2,-2,331
135,182,-2,-2,331
133,180,-2,-2,331
131,178,-2,-2,331
129,176,-2,-2,331
127,174,-2,-2,331
125,172,-2,-2,331
123,170,-2,-2,331
121,168,-2,-2,331
119,166,-2,-2,331
117,164,-2,-2,331
115,162,-2,-2,331
113,160,-2,-2,331
111,158,-2,-2,331
109,156,-2,-2,331
107,154,-2,-2,331
105,152,-2,-2,331
103,150,-2,-2,331
101,148,-2,-2,331
99,146,-2,-2,331
97,144,-2,-2,331
95,142,-2,-2,331
93,140,-2,-2,331
91,138,-2,-2,331
89,136,-2,-2,331
87,134,-2,-2,331
85,132,-2,-2,331
83,130,-2,-2,331
81,128,-2,-2,331
79,126,-2,-2,331
77,124,-2,-2,331
75,122,-2,-2,331
73,120,-2,-2,331
71,118,-2,-2,331
69,116,-2,-2,331
67,114,-2,-2,331
65,112,-2,-2,331
63,110,-2,-2,331
61,108,-2,-2,331
59,106,-2,-2,331
57,104,-2,-2,331
55,102,-2,-2,331
53,100,-2,-2,331
51,98,-2,-2,331
49,96,-2,-2,331
47,94,-2,-2,331
45,92,-2,-2,331
43,90,-2,-2,331
41,88,-2,-2,331
39,86,-2,-2,331
37,84,-2,-2,331
35,82,-2,-2,331
37,80,2,-2,331
39,78,2,-2,331
41,76,2,-2,331
43,74,2,-2,331
45,72,2,-2,331
47,70,2,-2,331
49,68,2,-2,331
51,66,2,-2,331
53,64,2,-2,331
55,62,2,-2,331
57,60,2,-2,331
59,58,2,-2,331
61,56,2,-2,331
63,54,2,-2,331
65,52,2,-2,331
67,50,2,-2,331
69,48,2,-2,331
71,46,2,-2,331
73,44,2,-2,331
75,42,2,-2,331
77,40,2,-2,331
79,38,2,-2,331
81,36,2,-2,331
83,38,2,2,331
85,40,2,2,331
87,42,2,2,331
89,44,2,2,331
91,46,2,2,331
93,48,2,2,331
95,50,2,2,331
97,52,2,2,331
99,54,2,2,331
101,56,2,2,331
103,58,2,2,331
105,60,2,2,331
107,62,2,2,331
109,64,2,2,331
111,66,2,2,331
113,68,2,2,331
115,70,2,2,331
117,72,2,2,331
119,74,2,2,331
121,76,2,2,331
123,78,2,2,331
125,80,2,2,331
127,82,2,2,331
129,84,2,2,331
131,86,2,2,331
133,88,2,2,331
135,90,2,2,331
137,92,2,2,331
139,94,2,2,331
141,96,2,2,331
143,98,2,2,331
145,100,2,2,331
147,102,2,2,331
149,104,2,2,331
151,106,2,2,331
153,108,2,2,331
155,110,2,2,331
157,112,2,2,331
159,114,2,2,331
161,116,2,2,331
163,118,2,2,331
165,120,2,2,331
167,122,2,2,331
169,124,2,2,331
171,126,2,2,331
173,128,2,2,331
175,130,2,2,331
177,132,2,2,331
179,134,2,2,331
181,136,2,2,331
183,138,2,2,331
185,140,2,2,331
187,142,2,2,331
189,144,2,2,331
191,146,2,2,331
193,148,2,2,331
195,150,2,2,331
197,152,2,2,331
199,154,2,2,331
201,156,2,2,331
203,158,2,2,331
205,160,2,2,331
207,162,2,2,331
209,164,2,2,331
211,166,2,2,331
213,168,2,2,331
215,170,2,2,331
217,172,2,2,331
219,174,2,2,331
221,176,2,2,331
223,178,2,2,331
225,180,2,2,331
227,182,2,2,331
229,184,2,2,331
231,186,2,2,331
233,188,2,2,331
235,190,2,2,331
237,192,2,2,331
239,194,2,2,331
241,196,2,2,331
243,198,2,2,331
245,200,2,2,331
247,202,2,2,331
249,204,2,2,331
251,206,2,2,331
253,208,2,2,331
255,210,2,2,331
257,212,2,2,331
259,214,2,2,331
261,216,2,2,331
263,218,2,2,331
265,220,2,2,331
267,222,2,2,331
269,224,2,2,331
271,226,2,2,331
273,228,2,2,331
275,230,2,2,331
277,232,2,2,331
279,234,2,2,331
281,236,2,2,331
283,238,2,2,331
285,240,2,2,331
287,242,2,2,331
289,244,2,2,331
291,246,2,2,331
293,248,2,2,331
295,250,2,2,331
297,252,2,2,331
299,254,2,2,331
301,256,2,2,331
303,258,2,2,331
305,260,2,2,331
307,262,2,2,331
309,264,2,2,331
311,266,2,2,331
313,268,2,2,331
315,270,2,2,331
317,272,2,2,331
319,274,2,2,331
321,276,2,2,331
323,278,2,2,331
325,280,2,2,331
327,282,2,2,331
329,284,2,2,331
331,286,2,2,331
333,288,2,2,331
335,290,2,2,331
337,292,2,2,331
339,294,2,2,331
341,296,2,2,331
343,298,2,2,331
345,300,2,2,331
347,302,2,2,331
349,304,2,2,331
351,306,2,2,331
353,308,2,2,331
355,310,2,2,331
357,312,2,2,331
359,314,2,2,331
361,316,2,2,331
363,318,2,2,331
365,320,2,2,331
367,322,2,2,331
369,324,2,2,331
371,326,2,2,331
373,328,2,2,331
375,330,2,2,331
377,332,2,2,331
379,334,2,2,331
381,336,2,2,331
383,338,2,2,331
385,340,2,2,331
387,342,2,2,331
389,344,2,2,331
391,346,2,2,331
393,348,2,2,331
395,350,2,2,331
397,352,2,2,331
399,354,2,2,331
401,356,2,2,331
403,358,2,2,331
405,360,2,2,331
407,362,2,2,331
409,364,2,2,331
411,366,2,2,331
413,368,2,2,331
415,370,2,2,331
417,372,2,2,331
419,374,2,2,331
421,376,2,2,331
423,378,2,2,331
425,380,2,2,331
427,382,2,2,331
429,384,2,2,331
431,386,2,2,331
433,388,2,2,331
435,390,2,2,331
437,392,2,2,331
439,394,2,2,331
441,396,2,2,331
443,398,2,2,331
445,400,2,2,331
447,402,2,2,331
449,404,2,2,331
451,406,2,2,331
453,408,2,2,330
455,410,2,2,330
457,412,2,2,330
459,414,2,2,329
461,416,2,2,329
463,418,2,2,328
465,420,2,2,328
467,422,2,2,328
469,424,2,2,326
471,426,2,2,326
473,428,2,2,325
475,430,2,2,325
477,432,2,2,325
479,434,2,2,322
481,436,2,2,322
483,438,2,2,322
485,440,2,2,321
487,442,2,2,321
489,444,2,2,319
491,446,2,2,319
493,448,2,2,319
495,450,2,2,318
497,452,2,2,318
499,454,2,2,318
501,456,2,2,317
503,458,2,2,317
505,460,2,2,317
507,462,2,2,316
509,464,2,2,316
511,466,2,2,314
513,468,2,2,314
515,470,2,2,314
517,472,2,2,313
519,474,2,2,313
521,476,2,2,313
523,478,2,2,313
525,480,2,2,313
527,482,2,2,311
529,484,2,2,311
531,486,2,2,311
533,488,2,2,310
535,490,2,2,310
537,492,2,2,310
539,494,2,2,309
541,496,2,2,309
543,498,2,2,309
545,500,2,2,308
547,502,2,2,308
549,504,2,2,307
551,506,2,2,307
553,508,2,2,307
555,510,2,2,305
557,512,2,2,305
559,514,2,2,305
561,516,2,2,304
563,518,2,2,304
565,520,2,2,302
567,522,2,2,302
569,524,2,2,302
571,526,2,2,301
573,528,2,2,301
575,530,2,2,301
577,532,2,2,301
579,534,2,2,301
581,536,2,2,301
583,538,2,2,299
585,540,2,2,299
587,542,2,2,298
589,544,2,2,298
591,546,2,2,298
593,548,2,2,295
595,550,2,2,295
597,552,2,2,295
599,554,2,2,295
601,556,2,2,295
603,558,2,2,295
605,560,2,2,295
607,562,2,2,295
609,564,2,2,293
611,562,2,-2,293
613,560,2,-2,293
615,558,2,-2,292
617,556,2,-2,292
619,554,2,-2,292
621,552,2,-2,290
623,550,2,-2,290
625,548,2,-2,289
627,546,2,-2,289
629,544,2,-2,289
631,542,2,-2,287
633,540,2,-2,287
635,538,2,-2,287
637,536,2,-2,286
639,534,2,-2,286
641,532,2,-2,286
643,530,2,-2,286
645,528,2,-2,286
647,526,2,-2,284
649,524,2,-2,284
651,522,2,-2,284
653,520,2,-2,281
655,518,2,-2,281
657,516,2,-2,280
659,514,2,-2,280
661,512,2,-2,278
663,510,2,-2,278
665,508,2,-2,277
667,506,2,-2,277
669,504,2,-2,277
671,502,2,-2,275
673,500,2,-2,275
675,498,2,-2,272
677,496,2,-2,272
679,494,2,-2,272
681,492,2,-2,269
683,490,2,-2,269
685,488,2,-2,269
687,486,2,-2,268
689,484,2,-2,268
691,482,2,-2,265
693,480,2,-2,265
695,478,2,-2,265
697,476,2,-2,262
699,474,2,-2,262
701,472,2,-2,262
703,470,2,-2,259
705,468,2,-2,259
707,466,2,-2,256
709,464,2,-2,256
711,462,2,-2,256
713,460,2,-2,253
715,458,2,-2,253
717,456,2,-2,253
719,454,2,-2,250
721,452,2,-2,250
723,450,2,-2,247
725,448,2,-2,247
727,446,2,-2,247
729,444,2,-2,245
731,442,2,-2,245
733,440,2,-2,245
735,438,2,-2,244
737,436,2,-2,244
739,434,2,-2,241
741,432,2,-2,241
743,430,2,-2,241
745,428,2,-2,239
747,426,2,-2,239
749,424,2,-2,239
751,422,2,-2,237
753,420,2,-2,237
755,418,2,-2,235
757,416,2,-2,235
759,414,2,-2,235
761,412,2,-2,233
763,410,2,-2,233
765,408,2,-2,233
767,406,2,-2,232
769,404,2,-2,232
771,402,2,-2,232
773,400,2,-2,230
775,398,2,-2,230
777,396,2,-2,229
779,394,2,-2,229
781,392,2,-2,229
783,390,2,-2,226
785,388,2,-2,226
787,386,2,-2,226
789,384,2,-2,225
791,382,2,-2,225
793,380,2,-2,223
795,378,2,-2,223
797,376,2,-2,223
799,374,2,-2,221
801,372,2,-2,221
803,370,2,-2,221
805,368,2,-2,218
807,366,2,-2,218
809,364,2,-2,218
811,362,2,-2,216
813,360,2,-2,216
815,358,2,-2,212
817,356,2,-2,212
819,354,2,-2,212
821,352,2,-2,210
823,350,2,-2,210
825,348,2,-2,205
827,346,2,-2,205
829,344,2,-2,205
831,342,2,-2,204
833,340,2,-2,204
835,338,2,-2,204
837,336,2,-2,201
839,334,2,-2,201
841,332,2,-2,201
843,330,2,-2,198
845,328,2,-2,198
847,326,2,-2,195
849,324,2,-2,195
851,322,2,-2,195
853,320,2,-2,192
855,318,2,-2,192
857,316,2,-2,192
859,314,2,-2,189
861,312,2,-2,189
863,310,2,-2,189
865,308,2,-2,186
867,306,2,-2,186
869,304,2,-2,184
871,302,2,-2,184
873,300,2,-2,184
875,298,2,-2,182
877,296,2,-2,182
879,294,2,-2,182
881,292,2,-2,180
883,290,2,-2,180
885,288,2,-2,179
887,286,2,-2,179
889,284,2,-2,179
891,282,2,-2,178
893,280,2,-2,178
895,278,2,-2,178
897,276,2,-2,177
899,274,2,-2,177
901,272,2,-2,175
903,270,2,-2,175
905,268,2,-2,175
907,266,2,-2,175
909,264,2,-2,175
911,262,2,-2,175
913,260,2,-2,174
915,258,2,-2,174
917,256,2,-2,174
919,254,2,-2,172
921,252,2,-2,172
923,250,2,-2,172
925,248,2,-2,172
927,246,2,-2,172
929,244,2,-2,171
931,242,2,-2,171
933,240,2,-2,171
935,238,2,-2,171
937,236,2,-2,171
939,234,2,-2,170
941,232,2,-2,170
943,230,2,-2,170
945,228,2,-2,169
947,226,2,-2,169
949,224,2,-2,169
951,222,2,-2,169
953,220,2,-2,169
955,218,2,-2,169
957,216,2,-2,169
959,214,2,-2,169
961,212,2,-2,167
963,210,2,-2,167
965,208,2,-2,167
967,206,2,-2,167
969,204,2,-2,167
971,202,2,-2,167
973,200,2,-2,167
975,198,2,-2,167
977,196,2,-2,167
979,194,2,-2,167
981,192,2,-2,167
983,190,2,-2,166
985,188,2,-2,166
987,186,2,-2,166
989,184,2,-2,166
991,182,2,-2,166
993,180,2,-2,166
995,178,2,-2,166
997,176,2,-2,166
999,174,2,-2,166
1001,172,2,-2,166
1003,170,2,-2,166
1005,168,2,-2,166
1007,166,2,-2,166
1009,164,2,-2,166
1011,162,2,-2,166
1013,160,2,-2,166
1015,158,2,-2,166
1017,156,2,-2,166
1019,154,2,-2,166
1021,152,2,-2,165
1023,150,2,-2,165
1025,148,2,-2,164
1027,146,2,-2,164
1029,144,2,-2,164
1031,142,2,-2,164
1033,140,2,-2,164
1035,138,2,-2,164
1037,136,2,-2,164
1039,134,2,-2,164
1041,132,2,-2,164
1043,130,2,-2,164
1045,128,2,-2,164
1047,126,2,-2,164
1049,124,2,-2,164
1051,122,2,-2,164
1053,120,2,-2,164
1055,118,2,-2,164
1057,116,2,-2,164
1059,114,2,-2,164
1061,112,2,-2,164
1063,110,2,-2,164
1065,108,2,-2,164
1067,106,2,-2,164
1069,104,2,-2,164
1071,102,2,-2,164
1073,100,2,-2,164
1075,98,2,-2,164
1077,96,2,-2,164
1079,94,2,-2,164
1081,92,2,-2,164
1083,90,2,-2,164
1085,88,2,-2,164
1087,86,2,-2,164
1089,84,2,-2,164
1091,82,2,-2,164
1093,80,2,-2,164
1095,78,2,-2,164
1097,76,2,-2,164
1099,74,2,-2,164
1101,72,2,-2,164
1103,70,2,-2,164
1105,68,2,-2,164
1107,66,2,-2,164
1109,64,2,-2,164
1111,62,2,-2,164
1113,60,2,-2,164
1115,58,2,-2,164
1117,56,2,-2,164
1119,54,2,-2,163
1121,52,2,-2,163
1123,50,2,-2,163
1125,48,2,-2,163
1127,46,2,-2,163
1129,44,2,-2,162
1131,42,2,-2,162
1133,40,2,-2,161
1135,38,2,-2,161
1137,36,2,-2,159
1139,38,2,2,159
1141,40,2,2,158
1143,42,2,2,158
1145,44,2,2,158
1147,46,2,2,158
1149,48,2,2,156
1151,50,2,2,156
1153,52,2,2,155
1155,54,2,2,155
1157,56,2,2,155
1159,58,2,2,152
1161,60,2,2,148
1163,62,2,2,148
1165,64,2,2,148
1167,66,2,2,145
1169,68,2,2,145
1171,70,2,2,139
1173,72,2,2,139
1171,74,-2,2,139
1173,76,2,2,136
1171,78,-2,2,136
1173,80,2,2,136
1171,82,-2,2,133
1173,84,2,2,133
1171,86,-2,2,130
1173,88,2,2,130
1171,90,-2,2,130
1173,92,2,2,129
1171,94,-2,2,129
1173,96,2,2,129
1171,98,-2,2,126
1173,100,2,2,126
1171,102,-2,2,124
1173,104,2,2,124
1171,106,-2,2,124
1173,108,2,2,121
1171,110,-2,2,121
1173,112,2,2,121
1171,114,-2,2,121
1173,116,2,2,121
1171,118,-2,2,120
1173,120,2,2,120
1171,122,-2,2,120
1173,124,2,2,120
1171,126,-2,2,120
1173,128,2,2,120
1171,130,-2,2,119
1173,132,2,2,119
1171,134,-2,2,118
1173,136,2,2,118
1171,138,-2,2,118
1173,140,2,2,118
1171,142,-2,2,118
1173,144,2,2,118
1171,146,-2,2,118
1173,148,2,2,118
1171,150,-2,2,118
1173,152,2,2,118
1171,154,-2,2,118
1173,156,2,2,118
1171,158,-2,2,118
1173,160,2,2,118
1171,162,-2,2,118
1173,164,2,2,118
1171,166,-2,2,118
1173,168,2,2,118
1171,170,-2,2,118
1173,172,2,2,118
1171,174,-2,2,118
1173,176,2,2,118
1171,178,-2,2,118
1173,180,2,2,118
1171,182,-2,2,118
1169,184,-2,2,118
1167,186,-2,2,118
1165,188,-2,2,118
1163,190,-2,2,118
1161,192,-2,2,118
1159,194,-2,2,118
1157,196,-2,2,118
1155,198,-2,2,118
1153,200,-2,2,118
1151,202,-2,2,118
1149,204,-2,2,118
1147,206,-2,2,118
1145,208,-2,2,118
1143,210,-2,2,118
1141,212,-2,2,118
1139,214,-2,2,118
1137,216,-2,2,118
1135,218,-2,2,118
1133,220,-2,2,118
1131,222,-2,2,118
1129,224,-2,2,118
1127,226,-2,2,118
1125,228,-2,2,118
1123,230,-2,2,118
1121,232,-2,2,118
1119,234,-2,2,118
1117,236,-2,2,118
1115,238,-2,2,118
1113,240,-2,2,118
1111,242,-2,2,118
1109,244,-2,2,118
1107,246,-2,2,118
1105,248,-2,2,118
1103,250,-2,2,118
1101,252,-2,2,118
1099,254,-2,2,118
1097,256,-2,2,118
1095,258,-2,2,118
1093,260,-2,2,118
1091,262,-2,2,118
1089,264,-2,2,118
1087,266,-2,2,118
1085,268,-2,2,118
1083,270,-2,2,118
1081,272,-2,2,118
1079,274,-2,2,118
1077,276,-2,2,118
1075,278,-2,2,118
1073,280,-2,2,118
1071,282,-2,2,118
1069,284,-2,2,118
1067,286,-2,2,118
1065,288,-2,2,118
1063,290,-2,2,118
1061,292,-2,2,118
1059,294,-2,2,118
1057,296,-2,2,118
1055,298,-2,2,118
1053,300,-2,2,118
1051,302,-2,2,118
1049,304,-2,2,118
1047,306,-2,2,118
1045,308,-2,2,118
1043,310,-2,2,118
1041,312,-2,2,118
1039,314,-2,2,118
1037,316,-2,2,118
1035,318,-2,2,118
1033,320,-2,2,118
1031,322,-2,2,118
1029,324,-2,2,118
1027,326,-2,2,118
1025,328,-2,2,118
1023,330,-2,2,118
1021,332,-2,2,118
1019,334,-2,2,118
1017,336,-2,2,118
1015,338,-2,2,118
1013,340,-2,2,118
1011,342,-2,2,118
1009,344,-2,2,118
1007,346,-2,2,118
1005,348,-2,2,118
1003,350,-2,2,118
1001,352,-2,2,118
999,354,-2,2,118
997,356,-2,2,118
995,358,-2,2,118
993,360,-2,2,118
991,362,-2,2,118
989,364,-2,2,116
987,366,-2,2,117
985,368,-2,2,120
983,370,-2,2,126
981,372,-2,2,126
979,374,-2,2,126
977,376,-2,2,132
975,378,-2,2,140
973,380,-2,2,140
971,382,-2,2,147
969,384,-2,2,147
967,386,-2,2,153
965,388,-2,2,153
963,390,-2,2,153
961,392,-2,2,156
959,394,-2,2,156
957,396,-2,2,156
955,398,-2,2,163
953,400,-2,2,163
951,402,-2,2,167
949,404,-2,2,167
947,406,-2,2,167
945,408,-2,2,170
943,410,-2,2,170
941,412,-2,2,170
939,414,-2,2,173
937,416,-2,2,173
935,418,-2,2,173
933,420,-2,2,176
931,422,-2,2,178
929,424,-2,2,178
927,426,-2,2,178
925,428,-2,2,179
923,430,-2,2,179
921,432,-2,2,182
919,434,-2,2,182
917,436,-2,2,182
915,438,-2,2,185
913,440,-2,2,185
911,442,-2,2,185
909,444,-2,2,187
907,446,-2,2,187
905,448,-2,2,188
903,450,-2,2,188
901,452,-2,2,188
899,454,-2,2,191
897,456,-2,2,191
895,458,-2,2,191
893,460,-2,2,193
891,462,-2,2,197
889,464,-2,2,197
887,466,-2,2,197
885,468,-2,2,202
883,470,-2,2,202
881,472,-2,2,204
879,474,-2,2,204
877,476,-2,2,204
875,478,-2,2,206
873,480,-2,2,206
871,482,-2,2,206
869,484,-2,2,209
867,486,-2,2,209
865,488,-2,2,209
863,490,-2,2,211
861,492,-2,2,211
859,494,-2,2,214
857,496,-2,2,214
855,498,-2,2,214
853,500,-2,2,216
851,502,-2,2,216
849,504,-2,2,216
847,506,-2,2,219
845,508,-2,2,219
843,510,-2,2,221
841,512,-2,2,221
839,514,-2,2,221
837,516,-2,2,223
835,518,-2,2,223
833,520,-2,2,223
831,522,-2,2,226
829,524,-2,2,226
827,526,-2,2,228
825,528,-2,2,228
823,530,-2,2,228
821,532,-2,2,230
819,534,-2,2,230
817,536,-2,2,230
